device_id,device_serial_number,reading,time
85,822839993-6,21,14:56:31.000
71,389803583-2,140,13:56:29.000
55,436085059-X,157,13:23:16.000
83,001301202-9,55,13:41:32.000
15,361217219-0,71,13:32:16.000
16,461661794-5,111,14:54:17.000
48,298507448-7,43,13:47:32.000
52,090237680-2,67,14:10:43.000
52,227692392-X,104,13:14:32.000
23,348090666-4,105,13:45:06.000
36,317782904-7,123,14:42:15.000
5,824871664-3,88,14:51:15.000
34,354085253-0,175,14:53:39.000
15,836443612-0,125,14:02:48.000
7,427380352-6,9,14:40:49.000
28,924749521-0,128,13:40:23.000
50,813828105-7,71,13:12:33.000
27,815048928-2,1,13:07:32.000
99,251618598-7,75,14:58:08.000
68,816277524-2,33,14:17:13.000
60,826517900-6,110,14:47:30.000
14,173955687-9,91,14:45:10.000
29,221593830-7,176,13:56:55.000
94,995958252-3,74,14:53:09.000
92,966420365-3,74,13:12:50.000
68,134413031-3,111,13:10:49.000
93,126043780-9,175,14:09:36.000
75,504155556-7,86,13:53:43.000
70,199709317-0,49,14:43:18.000
60,908409982-6,145,13:51:07.000
64,194756748-9,133,13:58:18.000
8,137941335-4,74,14:36:14.000
76,481339320-9,122,14:58:11.000
2,363166738-8,174,13:32:14.000
68,515161324-3,1,13:09:01.000
75,664366875-1,164,14:23:26.000
31,504997932-3,102,13:31:39.000
23,601620628-8,105,13:25:32.000
80,239492934-0,180,13:08:12.000
4,674827616-0,145,14:23:39.000
77,525260156-9,22,13:35:10.000
25,098070384-0,3,13:05:17.000
46,681853349-3,36,13:25:42.000
51,436414486-X,71,14:06:17.000
73,221234824-X,77,14:17:42.000
17,339278582-2,7,13:39:23.000
73,002795423-4,148,13:56:27.000
64,257442942-7,84,14:31:34.000
94,226048402-6,66,14:07:12.000
72,443667051-1,10,14:37:13.000
69,115284444-X,31,13:12:21.000
55,794579640-0,49,14:22:00.000
13,616685758-6,183,14:34:54.000
56,196846345-3,163,13:15:40.000
63,366038001-6,169,14:19:10.000
100,005992053-X,183,13:53:26.000
16,177413125-0,95,14:17:20.000
81,742089991-6,140,13:17:32.000
60,031239312-1,146,14:52:40.000
89,362731142-6,37,13:04:47.000
91,738641477-3,4,13:18:18.000
23,471376903-7,5,13:18:37.000
35,453774372-7,84,13:42:56.000
68,458352058-1,178,14:40:21.000
5,685803585-0,157,14:25:35.000
86,282466715-X,58,13:27:08.000
65,216756597-6,200,14:35:44.000
31,899849822-7,175,13:06:56.000
62,227018570-6,170,14:09:55.000
79,996679770-X,174,13:36:22.000
58,044778131-6,45,14:56:15.000
66,585383393-6,119,13:33:24.000
66,707979252-5,82,13:07:18.000
66,387195450-0,61,14:34:32.000
89,478080552-X,121,13:58:31.000
74,533340236-1,38,14:49:54.000
84,596271821-6,147,13:36:27.000
66,303409234-2,38,14:26:07.000
13,739456004-X,191,14:21:21.000
50,511077394-7,58,14:48:13.000
29,525115131-4,132,14:34:19.000
25,886499244-8,3,14:17:45.000
99,996015675-3,43,14:15:40.000
81,778388313-3,77,13:20:41.000
76,359125380-4,118,13:13:47.000
48,336946764-X,3,13:17:34.000
8,378975684-9,164,14:50:15.000
94,221044160-9,197,14:22:35.000
53,664904048-7,74,13:17:52.000
8,093811308-9,168,13:48:52.000
8,720064407-2,191,14:49:57.000
95,749559507-8,14,14:05:00.000
32,420463317-X,146,13:09:40.000
72,987682500-3,11,13:33:15.000
55,740578493-3,183,13:59:15.000
51,098785583-2,183,14:56:47.000
54,027169714-8,139,13:12:29.000
21,982421845-9,175,13:54:41.000
44,529633522-8,109,14:15:48.000
67,326664763-7,143,14:35:33.000
51,450509611-4,76,13:47:39.000
45,145965623-7,91,13:32:00.000
33,227034385-9,10,13:58:24.000
84,086818021-1,155,14:11:37.000
79,169444239-X,121,14:00:57.000
36,491029268-3,188,13:19:17.000
15,867254087-5,3,13:37:29.000
10,988960715-8,97,13:31:27.000
7,980749594-6,86,14:22:48.000
88,664885858-3,139,13:23:55.000
42,483273413-X,6,14:26:22.000
52,326142392-7,130,13:34:59.000
99,888151160-6,88,13:42:37.000
44,149784289-1,199,13:33:55.000
81,491892219-8,179,14:22:13.000
7,803881777-X,96,13:03:07.000
41,126973819-4,83,13:55:25.000
17,816124527-4,99,13:10:05.000
68,601190463-7,21,13:10:51.000
65,750410964-9,39,14:02:08.000
97,194902480-6,25,13:41:12.000
99,739457203-X,138,13:58:27.000
4,842940767-7,166,14:32:23.000
38,939935246-3,134,13:33:08.000
18,453047039-3,200,13:45:46.000
53,809923739-0,122,13:01:29.000
67,529686606-1,55,13:26:07.000
12,810014484-2,97,13:46:20.000
13,550329444-0,28,13:05:56.000
47,767303960-5,186,13:14:06.000
46,274791919-6,51,13:12:32.000
59,284005645-3,141,13:05:06.000
38,909626827-X,33,13:47:24.000
5,739212193-6,85,13:55:35.000
67,617259877-5,23,13:03:27.000
49,371280222-6,110,14:38:40.000
70,450768065-4,176,14:22:59.000
39,739926078-8,91,14:18:49.000
7,408374819-2,21,13:31:49.000
48,808189392-X,138,14:15:16.000
46,355742054-X,153,14:01:25.000
38,563665922-9,77,13:39:09.000
12,569276681-7,131,14:38:09.000
52,474561065-3,124,14:43:23.000
54,155210705-1,161,13:02:23.000
100,356399526-5,32,13:25:45.000
73,218847764-2,102,13:14:20.000
76,649576682-3,151,14:10:43.000
84,956806649-7,79,14:01:18.000
87,916522254-7,180,13:02:46.000
93,421030883-8,95,13:47:04.000
95,513726635-3,163,13:24:36.000
42,494118106-9,15,13:33:28.000
1,124998498-X,150,14:53:26.000
22,385163600-7,160,14:17:39.000
57,521857467-8,130,13:01:56.000
80,806561601-1,40,13:46:54.000
79,229306835-8,11,14:27:26.000
13,485894586-3,183,14:01:06.000
60,978487842-9,28,14:18:55.000
64,233357624-3,160,14:27:30.000
67,441642084-6,68,14:46:41.000
7,264869914-7,27,14:43:16.000
95,338297588-2,110,14:37:18.000
34,305076707-3,127,14:01:39.000
62,513049101-7,118,13:31:35.000
31,318121608-9,2,13:25:46.000
77,910587300-2,2,13:36:07.000
80,180443947-9,161,13:13:37.000
80,896283990-3,2,13:07:06.000
51,774739862-X,69,14:12:46.000
75,577243051-3,110,13:45:35.000
15,588044168-7,67,14:47:58.000
83,357795971-1,9,13:13:41.000
79,316297978-1,104,14:03:18.000
67,510779384-3,117,14:05:28.000
3,864759926-8,139,13:34:44.000
13,092392865-0,38,14:27:04.000
8,353342310-7,83,14:29:27.000
89,533557026-1,101,14:14:00.000
41,776546612-7,72,13:33:08.000
24,526309644-5,14,14:37:51.000
100,857511989-3,158,13:12:12.000
17,956632639-4,103,13:45:05.000
64,636742414-8,127,14:03:55.000
13,822835432-0,196,13:01:51.000
20,111714099-7,56,13:41:59.000
47,897248491-1,67,14:09:21.000
64,108734011-X,141,14:11:55.000
4,134364922-6,63,14:04:27.000
33,638389843-4,200,13:04:57.000
90,885802857-0,111,14:15:23.000
74,157625000-8,150,13:01:36.000
4,234897702-8,41,14:25:32.000
33,059760303-0,179,14:55:55.000
10,327228042-1,82,13:50:35.000
45,863791915-4,51,13:08:51.000
31,859752812-5,137,13:42:59.000
72,107250628-9,185,13:39:58.000
15,632714289-3,152,13:01:05.000
81,216616088-3,133,13:48:24.000
96,128536999-8,158,14:11:05.000
32,309526067-9,75,13:31:18.000
4,685488610-4,46,13:47:32.000
54,210013205-9,7,14:42:51.000
54,487548113-6,5,13:36:08.000
82,193909704-5,165,13:58:37.000
27,927473764-5,40,14:30:42.000
76,976597836-7,145,13:31:21.000
8,527065924-7,69,14:39:01.000
61,120011356-X,0,13:53:09.000
38,030111287-8,102,14:29:00.000
73,242003221-7,133,13:19:23.000
23,632374787-1,96,13:32:14.000
53,424407451-1,30,14:23:35.000
40,308786366-1,66,13:30:14.000
80,950892305-9,128,14:43:24.000
17,958164036-3,192,14:30:10.000
79,639636513-8,129,13:16:20.000
45,934468074-4,13,14:38:47.000
64,206482492-8,5,14:55:37.000
42,452403389-0,198,13:20:24.000
87,092204399-X,64,14:47:37.000
87,507243463-X,169,14:48:52.000
7,599594523-8,113,13:12:25.000
48,124370606-6,132,14:44:10.000
58,237625948-7,197,14:50:58.000
33,056086386-1,133,14:38:41.000
47,411436578-8,52,13:52:53.000
21,322107530-8,42,14:28:29.000
87,850410363-3,174,13:49:51.000
88,380324356-4,125,14:34:30.000
6,384117744-1,3,13:24:16.000
40,165698156-4,117,13:01:29.000
93,758283418-6,113,13:59:35.000
87,471056195-8,191,13:06:43.000
49,006529230-8,185,14:13:32.000
96,454956882-8,76,14:36:53.000
58,628695358-2,30,13:32:11.000
94,972721874-1,158,13:40:03.000
47,650845840-X,60,13:10:49.000
26,169119717-3,131,13:45:35.000
86,327243880-7,61,14:51:45.000
70,169508979-0,163,13:19:04.000
36,126701412-1,155,14:05:10.000
88,274619197-0,6,13:28:12.000
37,059822491-2,183,14:29:20.000
9,685168342-3,157,13:51:54.000
43,748584588-8,51,13:59:10.000
73,174192511-8,89,13:49:56.000
55,984900394-4,156,13:51:11.000
54,881324130-5,9,14:49:42.000
8,094703482-X,128,14:10:28.000
28,240052667-2,197,14:31:15.000
43,240428660-9,37,13:20:23.000
60,705356777-X,178,13:02:31.000
27,800005448-5,197,13:58:16.000
94,349876580-9,44,14:46:13.000
54,613233901-9,10,13:06:48.000
69,442782478-1,11,14:01:19.000
57,663344538-5,34,13:02:22.000
69,412152060-2,129,14:02:52.000
70,906240124-4,121,13:45:28.000
83,279456918-X,14,14:43:03.000
78,198579063-7,162,13:32:59.000
43,570040973-9,114,14:12:37.000
22,324904998-0,31,13:56:58.000
66,889854830-3,185,14:53:56.000
97,463502062-2,113,13:48:52.000
89,331966814-5,14,14:54:52.000
45,234728576-9,50,13:24:42.000
77,730696484-4,174,13:26:08.000
35,948029317-X,162,13:39:20.000
46,356565416-3,77,14:30:25.000
96,822312250-2,108,13:29:13.000
22,848449214-1,28,13:29:13.000
68,713847057-6,143,14:52:48.000
77,803489575-X,83,14:35:17.000
33,363215562-3,44,13:22:40.000
98,692073016-2,49,13:09:59.000
3,482617134-X,173,13:59:38.000
97,032289504-9,107,13:10:09.000
88,016438548-7,93,14:11:59.000
40,943054642-2,127,14:08:46.000
23,935051997-6,15,14:17:01.000
65,489889714-2,161,14:37:50.000
80,236374767-4,142,14:53:51.000
27,602780386-X,195,14:35:53.000
11,225110073-3,95,14:08:08.000
67,489395220-X,10,14:42:26.000
87,740315623-4,13,13:06:01.000
39,571197681-8,67,14:30:57.000
97,235664911-5,53,13:49:27.000
32,215428224-5,86,14:57:53.000
29,146375218-0,22,14:22:11.000
35,682698562-4,8,13:19:36.000
66,485444333-2,163,13:05:05.000
85,022122292-8,30,13:01:44.000
60,137929397-9,35,13:04:14.000
37,575712468-7,90,13:49:45.000
77,266098453-0,81,14:27:02.000
87,633886543-3,190,14:45:37.000
65,855422181-8,141,14:53:21.000
18,342994865-7,161,14:58:08.000
69,823381807-0,82,13:30:48.000
13,757235791-1,71,14:17:02.000
39,246436107-0,103,13:38:54.000
79,519447389-3,170,14:08:42.000
26,270309824-3,8,14:08:07.000
15,620038392-8,179,13:25:07.000
52,493195056-6,95,13:45:40.000
71,835203034-5,188,13:08:25.000
88,694770322-0,7,14:14:52.000
65,764581204-4,151,14:06:01.000
35,531344782-3,82,14:42:28.000
96,433754666-9,43,14:04:21.000
95,937333728-9,80,14:36:45.000
78,361288054-3,67,13:12:13.000
51,359176038-2,42,14:52:00.000
48,451367655-8,153,13:47:11.000
5,797965786-1,160,14:34:01.000
57,533006936-X,127,13:22:07.000
11,196762667-7,64,14:11:05.000
33,357224066-2,32,14:32:12.000
59,780926513-X,64,14:31:54.000
71,897536463-1,54,14:09:56.000
65,994412532-6,172,13:20:47.000
91,023889562-9,194,14:34:33.000
39,258896371-4,197,13:48:00.000
100,226605158-X,125,14:28:05.000
37,573887813-2,9,13:47:35.000
27,505573891-X,75,14:12:50.000
69,208545851-3,71,14:50:47.000
69,105246232-4,41,13:07:00.000
5,508437803-9,34,14:49:59.000
31,260708657-4,99,14:40:39.000
79,500361957-X,127,13:46:03.000
54,370161350-8,8,13:11:05.000
26,000768200-X,43,13:32:31.000
72,039322794-4,25,14:39:03.000
46,331574442-4,121,14:56:17.000
49,005900422-3,15,13:07:03.000
85,676914192-2,193,14:51:30.000
99,721376116-1,186,14:03:34.000
47,688376260-4,58,13:08:20.000
83,949594819-3,54,14:10:49.000
10,933532021-8,81,14:02:17.000
90,140560885-4,7,14:38:49.000
34,749859825-6,73,14:54:20.000
52,403930951-0,119,14:51:59.000
14,367875873-8,72,13:13:04.000
42,129773830-6,108,14:17:40.000
8,401572046-6,53,13:16:15.000
9,800974026-8,170,13:14:17.000
9,813138064-5,187,13:13:58.000
20,987000043-6,99,14:14:45.000
72,112379692-0,30,14:01:36.000
54,513985376-0,31,14:17:55.000
76,616668948-9,39,14:25:13.000
85,938247022-0,123,14:09:01.000
2,538624103-6,71,14:06:56.000
91,549903160-6,54,13:16:18.000
89,268805968-8,93,13:51:57.000
27,477510172-2,87,13:37:43.000
44,848880823-2,196,13:35:08.000
41,081046103-X,128,13:22:35.000
38,386015955-0,22,14:28:52.000
11,036389549-3,122,14:06:28.000
75,510666652-X,66,13:13:44.000
27,422717878-9,11,13:23:17.000
94,796623073-2,172,13:41:20.000
24,155393365-6,13,14:52:53.000
82,978805174-X,80,13:17:16.000
95,132354336-8,2,13:47:41.000
7,601646070-2,89,14:50:48.000
3,310856144-8,87,14:26:36.000
35,630653496-2,2,14:44:55.000
21,992029534-5,47,13:48:26.000
49,641687830-5,56,14:06:46.000
70,920438816-1,145,13:10:42.000
50,675222590-7,91,13:31:12.000
20,337784605-0,168,13:03:14.000
16,803535869-3,50,13:47:59.000
72,770611932-7,113,13:08:07.000
75,052862793-7,141,13:40:47.000
26,353756892-4,13,13:26:27.000
41,375633659-X,155,14:34:31.000
96,813971464-X,149,14:46:34.000
4,670523113-0,36,14:15:10.000
60,181463634-X,142,14:17:12.000
39,584963276-X,41,13:24:08.000
100,474633289-4,82,13:12:27.000
87,852295107-1,157,13:20:32.000
3,402324516-X,37,14:45:35.000
79,764645547-4,164,13:48:54.000
4,829305251-1,149,13:31:57.000
58,960136122-7,142,13:39:32.000
29,760520364-0,93,14:23:15.000
44,689680331-2,162,14:54:21.000
37,789427005-9,88,13:14:37.000
33,769178007-9,111,13:46:26.000
34,138944090-7,91,14:26:19.000
37,012763766-4,134,13:23:47.000
71,079630821-7,176,13:12:21.000
22,042958461-X,84,14:42:37.000
87,650022370-5,115,14:40:57.000
90,705360972-3,91,14:12:45.000
43,126535185-6,73,13:39:33.000
9,235618291-8,180,13:06:17.000
91,248831796-9,132,13:01:58.000
83,856611933-9,8,14:34:56.000
48,035938449-8,110,13:58:03.000
18,429161525-6,29,13:06:07.000
38,469654409-5,65,13:54:46.000
73,834404392-1,46,13:13:45.000
68,157355101-5,97,14:22:51.000
46,959559757-0,102,14:17:37.000
32,192408500-3,85,13:36:10.000
92,491856011-3,62,14:09:00.000
96,881561726-4,179,14:29:43.000
30,635414976-3,101,13:40:35.000
55,528331013-2,176,13:58:33.000
77,318690471-4,58,14:21:29.000
63,859421646-7,45,14:43:02.000
79,944539845-9,150,13:27:29.000
79,434024376-0,82,13:41:46.000
86,313549217-6,22,13:00:02.000
56,916470899-3,156,13:49:44.000
69,441159660-1,87,14:08:59.000
88,303334492-5,64,14:29:25.000
38,933996623-6,131,14:13:24.000
1,838596989-6,108,13:59:55.000
42,211264431-9,143,13:16:42.000
100,895762720-0,150,14:54:06.000
1,695301550-0,194,13:39:19.000
39,645413409-1,66,14:32:13.000
96,570819293-3,70,14:09:21.000
28,110767985-0,86,13:48:15.000
40,757683811-6,45,14:38:46.000
79,831535603-8,4,14:16:47.000
27,689861581-5,54,14:33:16.000
68,683179284-7,28,13:28:01.000
52,652419405-5,49,13:20:14.000
75,162345455-7,103,14:31:34.000
52,132931598-7,182,14:32:10.000
38,366408385-7,158,13:39:23.000
66,125746212-1,124,14:00:44.000
66,882442482-1,198,13:52:13.000
40,569668261-8,25,14:18:10.000
25,775478084-4,53,13:47:15.000
73,345495663-3,48,14:32:26.000
32,187571760-9,152,13:38:45.000
67,871922639-X,59,14:29:44.000
93,622840203-X,78,14:36:02.000
55,989982892-0,169,13:08:13.000
69,625816275-4,192,13:00:57.000
66,949606892-8,25,14:24:32.000
46,911389645-8,192,13:15:31.000
3,514438723-3,132,13:07:26.000
75,962558532-X,4,14:27:14.000
29,079518499-9,4,14:22:21.000
15,212477141-8,9,14:29:44.000
42,095465846-9,182,14:43:14.000
6,409473049-4,73,13:56:37.000
91,473055117-6,29,13:23:40.000
98,250681952-5,116,14:42:12.000
26,061897693-0,134,14:28:54.000
83,729691535-8,139,13:00:22.000
66,818006676-2,102,13:31:18.000
79,255849053-2,28,14:15:27.000
5,721326921-6,104,13:37:42.000
74,493571148-5,4,13:55:27.000
87,659705491-1,146,13:02:44.000
96,032896352-6,118,13:09:45.000
65,737888547-9,10,14:57:44.000
72,984371097-5,12,13:58:49.000
32,628916271-3,126,13:47:13.000
55,295108933-3,129,13:56:46.000
100,913997955-5,53,13:58:21.000
75,675136231-5,159,13:35:19.000
81,461235131-2,71,13:09:56.000
53,551098249-7,54,14:00:10.000
87,318654380-0,6,13:08:42.000
36,429649267-5,131,14:14:01.000
59,279994214-8,6,13:03:21.000
29,397688752-8,53,14:09:56.000
77,487757130-2,106,14:35:12.000
23,805889860-0,97,13:18:23.000
51,711037587-0,96,13:35:21.000
16,761418304-5,187,13:58:43.000
74,774057631-X,7,13:12:25.000
76,476869227-3,47,13:50:43.000
54,985388259-0,97,13:36:21.000
83,268958224-4,76,13:25:05.000
33,404893423-6,20,14:17:11.000
11,694070004-8,160,13:35:27.000
69,244926517-1,119,14:28:09.000
86,952775951-X,139,14:33:56.000
44,789894819-X,197,14:34:13.000
60,930147875-7,186,14:03:13.000
23,767466180-6,7,14:08:37.000
29,884677305-5,149,13:47:24.000
33,075127180-2,12,14:16:49.000
85,538118683-5,106,14:52:28.000
72,053696320-7,185,14:09:36.000
15,092671075-3,141,13:16:56.000
90,309833093-7,40,14:13:16.000
68,153627976-5,40,14:52:16.000
77,962873902-6,171,14:52:43.000
12,294204527-2,174,13:56:34.000
14,680107460-1,193,13:39:56.000
96,920178525-9,73,13:14:58.000
3,087762622-7,23,14:30:27.000
90,867538220-0,197,13:38:22.000
37,463083173-8,141,14:09:54.000
39,466913001-3,67,14:10:29.000
30,282183191-9,166,14:45:48.000
96,130306722-6,95,13:54:25.000
96,940414070-8,163,14:45:21.000
3,190782982-2,43,14:33:52.000
30,817950261-9,143,13:51:11.000
7,790935180-1,67,13:46:34.000
16,124944870-0,68,13:51:46.000
76,210247398-8,117,14:11:41.000
6,987489075-4,60,13:09:19.000
32,015941388-5,199,13:50:06.000
82,765035028-2,179,13:43:55.000
54,449534675-X,30,14:13:22.000
21,119212676-9,173,13:48:20.000
64,010063920-8,142,13:25:32.000
24,590968205-9,80,14:58:17.000
3,855038680-4,166,14:42:35.000
47,929433497-X,176,14:14:08.000
30,245834691-X,4,14:57:41.000
90,976797314-1,113,13:12:30.000
19,766588729-5,197,14:57:55.000
46,163679611-7,94,14:43:49.000
50,391487292-6,1,13:51:59.000
39,634033269-2,134,14:29:21.000
85,917979997-3,146,13:53:08.000
83,291700524-6,44,13:18:07.000
43,233767667-6,110,13:51:43.000
33,419614848-4,115,13:05:37.000
37,615338393-9,119,13:22:38.000
80,045270140-6,152,13:09:03.000
55,539570796-4,76,13:38:45.000
33,078632579-8,106,13:22:10.000
48,556608832-5,171,13:20:36.000
37,098580353-3,70,13:10:41.000
94,629052947-1,41,13:40:33.000
50,449603149-3,145,13:02:10.000
16,884233911-3,74,13:15:30.000
64,284177269-1,187,13:44:52.000
70,041621407-X,52,13:44:55.000
80,488147867-2,97,14:26:47.000
63,299269104-6,36,13:31:34.000
15,431294893-3,192,14:13:08.000
85,316731153-3,30,13:37:54.000
56,781386647-9,58,14:46:55.000
96,531495835-X,61,14:38:50.000
42,780578796-4,83,13:41:15.000
36,699595141-7,91,13:22:15.000
15,462726831-9,33,13:05:38.000
51,527170486-6,53,13:52:36.000
49,427426789-X,6,13:09:10.000
12,708795808-9,14,14:23:08.000
12,981943212-X,47,14:24:28.000
79,591858268-1,179,13:43:07.000
49,785083484-4,118,13:05:04.000
55,946988611-9,136,13:47:37.000
37,896166776-9,120,14:12:08.000
57,682645993-0,99,13:44:11.000
88,693757891-1,185,13:24:06.000
81,225777084-6,176,13:35:20.000
82,466016358-X,21,13:19:28.000
95,105398564-9,172,13:06:13.000
24,354619880-8,82,13:23:24.000
82,687710740-3,167,14:36:24.000
21,225179699-1,133,13:08:22.000
85,440437987-0,178,13:06:40.000
58,620808616-7,53,14:29:35.000
68,304674298-3,44,14:11:35.000
87,541821498-5,116,13:14:06.000
96,995545325-7,196,13:56:42.000
26,962190334-3,190,14:25:21.000
8,114703823-6,154,13:24:40.000
28,506998306-7,155,13:48:46.000
20,082148967-4,74,14:17:32.000
53,737957074-9,175,14:31:07.000
57,934860608-5,197,14:51:55.000
32,146904278-9,60,14:17:56.000
58,990566137-9,44,13:10:16.000
94,471798877-9,153,13:29:32.000
20,342300303-0,58,13:52:15.000
21,622375652-6,165,13:48:23.000
6,701360093-8,188,13:07:24.000
4,216836498-2,179,13:45:17.000
62,655995679-2,135,13:02:07.000
91,380284566-8,53,13:13:10.000
90,771393049-3,93,13:21:34.000
36,102640476-2,63,13:18:43.000
74,995044762-3,76,14:43:41.000
64,691250775-1,187,13:50:52.000
23,351412004-8,193,13:18:23.000
91,474037890-6,83,14:33:39.000
7,167533459-5,146,13:45:31.000
47,339712934-6,137,13:27:54.000
58,930768080-9,170,14:55:38.000
59,996513284-4,25,14:37:16.000
61,541923752-0,119,14:37:05.000
37,943455845-X,143,14:54:14.000
23,155032179-X,141,14:24:34.000
64,201660990-7,157,13:47:20.000
94,938832727-6,139,14:30:51.000
38,819072922-5,29,14:14:10.000
40,763367133-5,110,14:41:24.000
5,831679143-9,182,13:38:38.000
11,877797065-9,45,14:38:44.000
71,868699066-5,146,13:05:47.000
6,209075651-9,142,13:43:05.000
83,353390670-1,113,14:14:05.000
71,379054092-7,193,13:49:20.000
8,991965560-0,53,13:47:25.000
54,430092827-4,176,14:21:16.000
96,602800036-1,65,14:47:48.000
72,609832489-1,19,13:07:43.000
93,686099135-6,105,13:47:15.000
66,663007853-5,121,13:26:31.000
80,313349154-7,172,14:02:31.000
22,191650988-6,137,14:41:10.000
9,686870760-6,185,14:12:28.000
1,861929992-1,39,14:56:02.000
75,058837450-4,73,14:24:31.000
49,544647529-1,58,13:42:04.000
62,329720820-1,197,13:54:39.000
54,959300423-8,43,14:09:53.000
80,630979962-2,102,13:49:39.000
65,918419812-5,42,14:38:47.000
12,535544936-0,76,13:25:34.000
95,706094550-4,33,14:01:58.000
49,574694255-3,180,14:56:11.000
94,811538647-2,29,14:09:50.000
94,822669107-9,176,14:34:05.000
72,066127583-3,64,13:28:56.000
17,591237975-2,29,13:01:51.000
48,455410723-X,114,13:37:14.000
81,972343269-2,193,13:55:13.000
51,644928913-9,108,13:41:19.000
28,277349418-0,98,14:11:23.000
51,910433604-6,92,13:58:01.000
80,485372593-8,153,14:52:44.000
47,867885506-1,186,14:23:10.000
52,107507108-9,147,14:26:10.000
26,712792671-9,179,14:26:18.000
63,230338605-5,50,14:47:08.000
100,859042036-1,175,13:28:14.000
39,711856483-4,161,14:48:53.000
31,965839653-4,189,14:51:57.000
37,372839230-8,185,14:49:57.000
